OBJECTID,COD_ID,NOME,BARR,SUB,PAC_INI,TEN_NOM,TEN_OPE,ATIP,RECONFIG,DIST,UNI_TR_AT,ENE_01,ENE_02,ENE_03,ENE_04,ENE_05,ENE_06,ENE_07,ENE_08,ENE_09,ENE_10,ENE_11,ENE_12,PERD_A3a,PERD_A4,PERD_B,PERD_MED,PERD_A3a_B,PERD_A4_B,PERD_B_A3a,PERD_B_A4,PNTMT_01,PNTMT_02,PNTMT_03,PNTMT_04,PNTMT_05,PNTMT_06,PNTMT_07,PNTMT_08,PNTMT_09,PNTMT_10,PNTMT_11,PNTMT_12,PNTBT_01,PNTBT_02,PNTBT_03,PNTBT_04,PNTBT_05,PNTBT_06,PNTBT_07,PNTBT_08,PNTBT_09,PNTBT_10,PNTBT_11,PNTBT_12,DESCR,PERD_A3aA4,PERD_A4A3a
"357",CAI0110,CAI  0110,DCAI-IB-BMT-BRRIG1,DCAI,-2651001072B58CC2A,"49",1,"0","0","390",DCAI-EQ-TR2,3730503.538,3127434.97,3438903.221,2983581.253,3015483.353,2861230.44,3040164.327,2996924.244,3112209.602,3110131.588,3383445.619,2839421.925,0,372045.1564,453757.3757,66796.35074,0,913760.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291557.0101,229149.483,269626.2504,196811.1061,234810.7848,211568.5303,239470.698,226639.4096,234221.6447,209440.636,229805.0716,205190.7852, ,0,0
"358",CAI0111,CAI  0111,DCAI-IB-BMT-BRRIG1,DCAI,-2051001072B58CC2A,"49",1.045,"0","0","390",DCAI-EQ-TR2,994231.5635,970015.6099,945829.2386,811305.7863,873392.5127,792018.4724,830276.9511,886850.2821,858342.0374,910065.8495,883646.6668,781868.8866,0,14782.14751,160703.6762,31287.93062,0,313709.9263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78012.72441,71130.85197,74439.74398,56157.26368,68351.11019,58820.10454,65997.64093,67438.42063,66177.42192,62522.84653,62396.76051,57092.73075, ,0,0
"359",CAL0100,CAL  0100,DCAL-IB-B12-BRRIGD,DCAL,060480-1422B58BADA,"49",1.05,"1","0","390",DCAL-EQ-TR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"360",CAL0101,CAL  0101,DCAL-IB-B12-BRRIGD,DCAL,-96510-1422B58BADA,"49",1.05,"1","0","390",DCAL-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"361",CAL0102,CAL  0102,DCAL-IB-B12-BRRIGD,DCAL,054480-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR4,3314673.156,3136269.522,3226420.39,2800170.451,3135195.989,2947285.608,3095151.119,3295848.74,3350320.322,3224636.834,2721216.761,2185846.266,0,402381.3366,714583.9246,32663.39092,0,625668.5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256561.7428,227405.4368,250857.1098,168779.2302,241590.7648,214523.3716,240080.4966,246757.2092,242287.1076,212289.445,178175.7739,156399.7768, ,0,0
"362",CAL0103,CAL  0103,DCAL-IB-B12-BRRIGD,DCAL,162510-3422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR6,2362078.316,2610969.198,2685607.659,2163412.284,2174978.733,1965073.175,1786610.393,1621029.679,1714448.377,2069330.167,1904253.442,2202971.765,0,431530.3571,240557.6867,43125.3201,0,434526.8312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187523.4398,195573.0246,213128.2977,183231.3701,184238.9769,146887.2562,142223.8103,128128.174,134786.5453,141551.041,137568.3005,162880.1775, ,0,0
"363",CAL0104,CAL  0104,DCAL-IB-B12-BRRIGD,DCAL,007480-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR3,876052.7599,776049.0463,888739.7787,739309.6437,857771.8079,832236.4492,876510.5838,891579.0683,934411.1131,832293.5803,846150.973,754881.8945,0,15620.78874,275619.5472,7138.060357,0,210789.8216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67498.713,55976.10313,68827.83215,42588.87899,65771.73896,60118.57364,67499.93439,66436.08765,66285.49444,54204.38225,54435.84808,53759.95178, ,0,0
"364",CAL0105,CAL  0105,DCAL-IB-B12-BRRIGD,DCAL,138510-3422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR5,1315300.362,1248521.454,1295911.103,1085456.274,1137647.784,1090344.065,1160129.734,1207865.719,1301238.891,1249722.553,1257875.328,1364464.349,0,80836.89952,209233.6918,58903.07173,0,397569.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102769.6721,91406.00532,101613.354,71859.15515,88638.85739,80644.36868,90810.78303,91612.51525,98657.84907,84388.95056,85817.3725,98728.88601, ,0,0
"365",CAL0106,CAL  0106,DCAL-IB-B12-BRRIGD,DCAL,-90510-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR1,1391139.884,1284378.41,1419538.635,1152220.741,1316237.895,1169783.045,1254639.858,1232912.91,1263820.593,1470156.596,1373428.282,1534681.44,0,59368.78744,284706.6399,35774.6431,0,396087.0801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108655.4939,94278.01144,111188.311,78683.24763,103083.9061,86527.88287,99001.05289,93696.16825,98396.995,102871.9313,97660.88246,112874.4896, ,0,0
"366",CAL0107,CAL  0107,DCAL-IB-B12-BRRIGD,DCAL,013480-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR3,2235647.357,1985024.146,2230334.769,1814061.377,1968238.483,1927399.303,1974294.147,1968613.467,2106026.241,1993819.001,2019718.153,2161201.057,0,130109.6507,653364.4987,54619.57033,0,423534.6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172477.4501,143478.4465,173016.1889,110859.284,151939.6444,139943.6309,152981.4088,146992.135,150597.4741,130887.9008,131678.8045,154441.8843, ,0,0
"367",CAL0108,CAL  0108,DCAL-IB-B12-BRRIGD,DCAL,019480-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR3,1977590.257,1715008.221,2015701.116,1668290.224,1809672.328,1790118.361,1688170.633,1744096.25,1828008.501,1764286.428,1741454.253,1888496.715,0,98383.77421,471229.232,68784.92919,0,465701.8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154227.7037,125173.4666,157777.0235,108726.3456,140708.8512,131906.0746,132806.4367,131727.7033,136753.3187,118617.5719,118202.3875,136444.1777, ,0,0
"368",CAL0109,CAL  0109,DCAL-IB-B12-BRRIGD,DCAL,-49510-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR2,1741306.715,1680104.898,1917791.937,1704281.804,1978711.968,1813925.975,1821886.857,1694336.873,1224632.53,1109191.117,1603955.848,1335502.817,0,121126.5224,635102.0971,21873.24298,0,238228.9932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134697.0289,121782.7603,149030.4231,102109.0273,152372.9595,131922.7673,141152.2903,126772.2284,88333.69823,72915.81913,104729.1829,95496.18893, ,0,0
"369",CAL0110,CAL  0110,DCAL-IB-B12-BRRIGD,DCAL,132510-3422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR5,1327840.624,1275302.567,1394320.251,1086601.704,1249359.391,1172556.822,1203376.873,1164729.242,1183494.816,1244382.696,1284342.607,1444265.188,0,52590.2667,336730.7285,41349.15205,0,353270.9326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103078.8259,92791.08893,108684.5781,67359.04678,96578.12955,85768.76106,93764.81719,87467.37843,86637.27103,82488.01328,85012.75467,103649.7215, ,0,0
"370",CAL0111,CAL  0111,DCAL-IB-B12-BRRIGD,DCAL,048480-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR4,633272.6266,559960.8906,650638.0552,506614.9028,574097.6592,572254.0162,527885.5064,531317.0557,622807.113,620017.0648,600482.2168,636814.8078,0,7818.838528,72706.68325,19568.85342,0,206623.6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50474.99292,41956.06238,51772.6537,43436.96764,46210.44499,44011.4896,43433.22687,41598.68116,53205.30818,47290.48259,52515.23255,49465.44563, ,0,0
"371",CAL0112,CAL  0112,DCAL-IB-B12-BRRIGD,DCAL,042480-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR4,1292019.59,1404608.907,1508846.102,1215253.764,1417839.876,1282294.793,1289856.815,1343392.337,1194232.281,1095290.282,1139891.849,1254359.292,0,131402.698,357950.6651,13683.77275,0,291454.9114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99709.41113,101515.5708,117014.7782,71150.5093,108906.5372,92880.4233,99584.36121,100270.8075,85298.02138,71605.72512,73795.13453,89479.09412, ,0,0
"372",CAL0113,CAL  0113,DCAL-IB-B12-BRRIGD,DCAL,-55510-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR2,523227.7883,411353.2829,507686.3227,378936.0433,429264.0299,411468.1435,409219.9812,451493.9457,498923.6322,323787.016,461033.6585,505286.1492,0,5477.402507,66754.48067,15808.22065,0,171426.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41311.00175,30451.26675,39467.38063,31673.70106,33655.26128,30599.47931,32487.86672,34547.0996,39005.00949,23786.92075,32991.07399,37048.45965, ,0,0
"373",CAL0114,CAL  0114,DCAL-IB-B12-BRRIGD,DCAL,-43510-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR2,3336605.116,3114253.469,3262386.533,2742787.04,3094246.534,2925886.54,3032674.902,2931716.326,2970701.805,3161385.539,3233849.212,3525302.25,0,384451.9822,1145237.893,174587.3404,0,347846.4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255605.3312,223236.568,251355.8158,150327.6893,235929.0323,208669.1037,232005.25,217629.3559,207503.37,208270.0117,206570.2804,251398.6074, ,0,0
"374",CAL0115,CAL  0115,DCAL-IB-B12-BRRIGD,DCAL,156510-3422B58BADA,"49",1.045,"0","0","390",DCAL-EQ-TR6,609304.9148,510616.2813,564412.2318,444949.5055,502626.8547,507374.279,503698.2013,505323.5113,561270.4799,555841.6119,532695.4321,571961.7687,0,6655.213771,94619.74194,18165.24725,0,188786.5779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47801.27375,37523.2947,44320.74651,30264.38624,39634.76867,38018.72809,40349.56388,38716.0763,44678.65357,39813.82224,40516.57947,42432.38598, ,0,0
"375",CAL0116,CAL  0116,DCAL-IB-B12-BRRIGD,DCAL,-84510-1422B58BADA,"49",1.05,"0","0","390",DCAL-EQ-TR1,1686251.484,1464778.462,1636658.424,1292470.459,1372487.274,1311322.421,1356388.975,1277048.001,1438307.599,1802132.521,1690170.658,1886128.788,0,83051.13505,218770.6252,39833.73048,0,536678.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131982.253,107526.7268,128502.791,87625.93924,107503.8945,97864.2603,107958.2624,96900.72933,110884.9034,124061.5324,121816.04,139345.9464, ,0,0
"376",CAM0001,CAM  0001,DCAM-CT-ING-BRRIG1,DCAM,098980-4642B58CAFA,"27",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"377",CAM0003,CAM  0003,DCAM-CT-ING-BRRIG1,DCAM,081980-4642B58CAFA,"27",1,"1","0","390",DCAM-EQ-TR9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"378",CAM0008,CAM  0008,DCAM-CT-ING-BRRIG1,DCAM,0-3010-4642B58CAFA,"27",1,"0","0","390",DCAM-EQ-TR8,539933.9562,512326.8493,535054.623,478471.8795,491686.1685,473783.5038,485509.8272,514490.9502,500412.5236,506198.5961,533001.2529,519152.3671,0,31720.52405,15388.52246,1135.919768,0,22493.06961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29321.80145,28413.92263,24847.70666,168191.6866,28911.97895,40583.93142,43106.58619,28101.13275,103685.8376,56290.57852,93355.93199,26717.26182, ,0,0
"379",CAM0011,CAM  0011,DCAM-CT-ING-BRRIG1,DCAM,007990-4642B58CAFA,"27",1,"0","0","390",DCAM-EQ-TR8,853467.2464,756766.0708,840224.5611,752838.5973,765335.4025,749636.723,748722.2111,823946.9014,737230.9409,756028.2772,809986.787,859934.1599,0,130508.7348,92788.97278,49877.35542,0,197392.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67432.47768,56108.05821,66501.4241,54525.44045,60300.06302,56419.11138,59995.63237,63016.5209,57945.76528,52206.54545,57267.62847,62840.24479, ,0,0
"380",CAM0012,CAM  0012,DCAM-CT-ING-BRRIG1,DCAM,013980-4642B58CAFA,"27",1,"1","0","390",DCAM-EQ-TR8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"381",CAM0013,CAM  0013,DCAM-CT-ING-BRRIG1,DCAM,030980-4642B58CAFA,"27",1,"0","0","390",DCAM-EQ-TR8,1023637.057,961229.0558,1036582.66,907764.5094,1004005.071,943738.3949,955153.9906,1041579.048,1014668.193,978749.7023,1079747.727,1126878.534,0,143232.0548,230943.1262,54299.3897,0,187501.5584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79987.62158,70417.75656,81260.14114,59782.62085,78164.82791,69764.84806,75213.35688,78753.4879,76306.35249,65882.43584,73283.78583,81418.62826, ,0,0
"382",CAM0014,CAM  0014,DCAM-CT-ING-BRRIG1,DCAM,064980-4642B58CAFA,"27",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"383",CAM0016,CAM  0016,DCAM-CT-ING-BRRIG1,DCAM,058980-4642B58CAFA,"27",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"384",CAM0019,CAM  0019,DCAM-CT-ING-BRRIG1,DCAM,0-9010-4792B58CAFA,"27",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"385",CAM0020,CAM  0020,DCAM-CT-ING-BRRIG1,DCAM,075980-4792B58CAFA,"27",1,"0","0","390",DCAM-EQ-TR9,678762.0338,599534.1352,679351.2489,613011.781,575280.2898,586974.1795,618073.0873,662984.7869,529139.4985,611345.8843,725067.384,662415.7908,0,82767.74161,74781.94548,23064.88019,0,187066.3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53063.54379,43979.42845,53271.94593,41488.61576,44894.06156,43739.42113,48908.41195,50294.89796,41134.58451,41118.30559,50344.00443,48269.83946, ,0,0
"386",CAM0100,CAM  0100,DCAM-CT-ING-BRRIG1,DCAM,3048800-422B58CAFA,"49",1.05,"1","0","390",DCAM-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"387",CAM0101,CAM  0101,DCAM-CT-ING-BRRIG1,DCAM,2308800-412B58CAFA,"49",1.05,"1","0","390",DCAM-EQ-TR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"388",CAM0102,CAM  0102,DCAM-CT-ING-BRRIG1,DCAM,2578800-382B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR2,1965592.38,1732605.908,1930137.952,1750312.181,1729207.594,1757236.032,1794745.418,1933019.943,1957852.891,1937525.595,2063904.778,1972933.004,0,50984.29584,359352.1831,77405.60593,0,336770.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159026.769,132758.789,155425.8823,192902.8554,143602.0893,142201.3717,155345.8221,155830.0105,187546.3397,167091.0878,212478.107,165365.8253, ,0,0
"389",CAM0103,CAM  0103,DCAM-CT-ING-BRRIG1,DCAM,2778800-442B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR2,4279686.287,3832974.752,4172127.94,3796322.885,3841335.889,3925650.053,4018411.162,4201705.246,4074188.445,3748071.105,4124614.615,4011808.502,0,347618.3093,940148.9802,210998.838,0,911080.7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335310.2883,281499.5383,327931.8585,259642.4462,300498.1087,292168.0972,318770.5377,320274.3302,312417.61,256158.7837,285743.7501,291943.5862, ,0,0
"390",CAM0104,CAM  0104,DCAM-CT-ING-BRRIG1,DCAM,2528800-242B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR2,165927.0321,134198.1434,165191.3216,133390.2808,132737.3034,137466.0384,146547.248,163077.4227,199115.552,195680.3402,190133.0615,150544.8155,0,324.08784,54992.55516,6251.258059,0,36142.55046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12803.03597,9661.850854,12809.18368,7796.958804,10193.95476,9937.583236,11329.19708,12170.03011,14211.98145,12787.84385,12326.6621,10737.23305, ,0,0
"391",CAM0105,CAM  0105,DCAM-CT-ING-BRRIG1,DCAM,2358800-332B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR3,2069829.303,1852077.722,2014524.318,1798172.722,1859234.259,1863499.066,1793788.255,1926865.49,1764877.656,1807523.776,2011781.355,1983724.606,0,53067.52641,548519.8995,129460.2919,0,467100.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162317.8619,136107.0607,158413.5148,122230.4988,145308.0496,138512.7185,142106.8562,146231.1464,134656.7029,122683.9845,138466.769,143854.086, ,0,0
"392",CAM0106,CAM  0106,DCAM-CT-ING-BRRIG1,DCAM,2828800-442B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR2,5627.390769,5265.431041,5755.530374,4733.917267,5570.152441,5284.337897,5165.76927,5599.455655,4905.420241,5203.563833,4594.427137,5565.265553,0,334.565732,162.30729,11.980881,0,237.241046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.399628,284.181727,278.476794,1733.741085,341.249779,456.574537,493.590883,318.64519,1058.968299,602.880355,897.699793,298.39976, ,0,0
"393",CAM0107,CAM  0107,DCAM-CT-ING-BRRIG1,DCAM,2998800-112B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR1,2090996.706,1913054.167,2135006.414,1680179,1826075.271,1763415.641,1782756.085,1775479.852,1902026.283,1847814.242,1967833.883,1850863.994,0,71109.00736,450862.5305,84434.34643,0,552555.3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163229.6131,139932.4801,167224.4132,109667.0573,142013.0295,130114.5269,140198.5937,134105.4986,142462.4943,124094.7575,133123.9321,133591.5906, ,0,0
"394",CAM0108,CAM  0108,DCAM-CT-ING-BRRIG1,DCAM,2948800-102B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR1,54362.10556,51286.00055,55175.88249,52736.26029,52607.83789,52681.84722,50846.54968,43178.05476,47107.32897,53053.80579,62767.28306,54018.02923,0,69.536016,7668.191653,4795.494799,0,21017.59653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4242.422373,3725.551901,4320.550174,3432.986953,4089.984626,3873.470755,4009.606845,3260.328239,3524.125225,3560.522824,4262.063687,3897.733577, ,0,0
"395",CAM0109,CAM  0109,DCAM-CT-ING-BRRIG1,DCAM,23588-12242B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR3,30635.48187,27685.16433,33360.295,31663.64624,29963.64347,30503.04147,132163.5713,141102.8547,27625.36869,31454.88042,37965.38587,66977.96064,0,263.053206,29358.47625,1949.160279,0,12332.85515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159.709135,1814.282608,2393.799004,256.504392,2086.180274,1896.794388,8793.954665,9587.538805,1252.744567,1635.910803,1631.591423,4353.946552, ,0,0
"396",CAM0110,CAM  0110,DCAM-CT-ING-BRRIG1,DCAM,2478800-352B58CAFA,"49",1.05,"0","0","390",DCAM-EQ-TR2,8124.254001,7019.031383,8060.937786,7875.132408,7420.11905,7594.174128,7994.546623,7732.863092,7155.329765,7513.48171,8578.202976,9236.259354,0,16.485249,2829.547717,36.818771,0,2159.207801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.856424,496.100466,613.844273,364.98291,557.051046,531.390461,596.431956,564.662986,465.938259,466.908356,509.865459,644.725485, ,0,0
"397",CAM0111,CAM  0111,DCAM-CT-ING-BRRIG1,DCAM,29685-12642B58CAFA,"49",1.05,"1","0","390",DCAM-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
